2018-03-02 11:31:33 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 11:31:33', '171.210.228.101', 'Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9sk Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 T7/10.3 baiduboxapp/10.3.6.13 (Baidu; P1 6.0.1)', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 11:52:49 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 11:52:49', '182.149.205.97', 'Mozilla/5.0 (Linux; Android 6.0.1; LEX720 Build/WAXCNFN5902801241S; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 12:15:26 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 12:15:26', '118.112.162.16', 'Mozilla/5.0 (Linux; Android 7.0; DLI-AL10 Build/HONORDLI-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 Bestpay/6.6.2', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 12:16:46 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 12:16:46', '171.221.137.209', 'Mozilla/5.0 (Linux; Android 5.1.1; SCL-TL00H Build/HonorSCL-TL00H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043670 Safari/537.36 MicroMessenger/6.5.16.1120 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 12:18:36 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 12:18:36', '171.210.72.127', 'Mozilla/5.0 (Linux; Android 8.0; VTR-AL00 Build/HUAWEIVTR-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/4G Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 12:19:35 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 12:19:35', '183.192.201.97', 'Mozilla/5.0 (Linux; Android 4.4.4; HUAWEI ALE-CL00 Build/HuaweiALE-CL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043024 Safari/537.36 MicroMessenger/6.5.4.1000 NetType/4G Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 12:21:38 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 12:21:38', '182.149.205.97', 'Mozilla/5.0 (Linux; Android 6.0.1; LEX720 Build/WAXCNFN5902801241S; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 12:32:41 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 12:32:41', '171.221.137.209', 'Mozilla/5.0 (Linux; Android 5.1.1; SCL-TL00H Build/HonorSCL-TL00H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043670 Safari/537.36 MicroMessenger/6.5.16.1120 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 12:33:37 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 12:33:37', '222.210.165.122', 'Mozilla/5.0 (Linux; Android 4.4.4; KINGSUN-F Build/KTU84P; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060336) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 12:33:45 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 12:33:45', '222.210.165.122', 'Mozilla/5.0 (Linux; Android 4.4.4; KINGSUN-F Build/KTU84P; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060336) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 12:46:08 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 12:46:08', '222.210.165.122', 'Mozilla/5.0 (Linux; Android 4.4.4; KINGSUN-F Build/KTU84P; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 13:12:11 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 13:12:11', '171.217.19.83', 'Mozilla/5.0 (Linux; Android 5.1; OPPO A37m Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.1.1220(0x26060135) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 13:29:17 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 13:29:17', '171.217.153.9', 'Mozilla/5.0 (Linux; Android 5.1.1; SM-J3119 Build/LMY47X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060336) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 13:50:06 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 13:50:06', '171.210.72.47', 'Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D60 MicroMessenger/6.6.1 NetType/4G Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 13:56:07 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 13:56:07', '101.206.166.53', 'Mozilla/5.0 (Linux; Android 6.0.1; vivo Y66L Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/38.0.0.0 Mobile Safari/537.36 VivoBrowser/5.1.6', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 14:07:37 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 14:07:37', '171.217.152.125', 'Mozilla/5.0 (Linux; Android 4.4.4; Coolpad 5263S Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 YiXin/2.5.0ctch1', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 14:12:04 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 14:12:04', '171.217.152.125', 'Mozilla/5.0 (Linux; Android 4.4.4; Coolpad 5263S Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 YiXin/2.5.0ctch1', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 14:35:45 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 14:35:45', '110.184.41.171', 'Mozilla/5.0 (Linux; Android 6.0.1; KINGSUN-F70 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36 MicroMessenger/6.5.22.1160 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 14:36:58 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 14:36:58', '110.184.41.171', 'Mozilla/5.0 (Linux; Android 6.0.1; KINGSUN-F70 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/44.0.2403.119 Mobile Safari/537.36 MicroMessenger/6.5.22.1160 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 14:38:45 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 14:38:45', '110.184.41.171', 'Mozilla/5.0 (Linux; Android 6.0.1; KINGSUN-F70 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.5.22.1160 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 14:57:07 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 14:57:07', '171.210.236.229', 'Mozilla/5.0 (Linux; Android 5.1.1; SM-J3119 Build/LMY47X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 YiXin/6.2.0', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 15:16:22 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 15:16:22', '182.151.175.4', 'Mozilla/5.0 (Linux; Android 7.1.1; OPPO R11 Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043909 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 15:35:50 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 15:35:50', '118.113.126.72', 'Mozilla/5.0 (Linux; U; Android 5.1; zh-CN; M571C Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/11.8.8.968 Mobile Safari/537.36', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 15:37:00 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 15:37:00', '118.113.126.72', 'Mozilla/5.0 (Linux; U; Android 5.1; zh-CN; M571C Build/LMY47D) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/11.8.8.968 Mobile Safari/537.36', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 15:52:12 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 15:52:12', '171.221.111.88', 'Mozilla/5.0 (Linux; Android 7.1.1; OD105 Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.1.1220(0x26060135) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 16:07:10 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 16:07:10', '222.210.165.122', 'Mozilla/5.0 (Linux; Android 6.0.1; vivo Y66L Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 16:47:06 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 16:47:06', '220.166.230.79', 'Mozilla/5.0 (Linux; Android 7.1.2; M6 Note Build/N2G47H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 17:14:23 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 17:14:23', '171.210.230.120', 'Mozilla/5.0 (Linux; Android 8.0; VTR-AL00 Build/HUAWEIVTR-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/4G Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 17:25:44 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 17:25:44', '139.207.27.61', 'Mozilla/5.0 (Linux; Android 8.0; BKL-AL20 Build/HUAWEIBKL-AL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/4G Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 17:33:44 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 17:33:44', '171.88.158.133', 'Mozilla/5.0 (Linux; Android 7.0; BAC-AL00 Build/HUAWEIBAC-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 17:34:34 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 17:34:34', '171.88.158.133', 'Mozilla/5.0 (Linux; Android 7.0; BAC-AL00 Build/HUAWEIBAC-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 T7/10.3 baiduboxapp/10.3.6.13 (Baidu; P1 7.0)', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 18:29:52 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 18:29:52', '222.211.170.14', 'Mozilla/5.0 (Linux; U; Android 7.1.1; zh-CN; MI 6 Build/NMF26X) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.108 UCBrowser/11.8.9.969 Mobile Safari/537.36', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 18:30:47 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 18:30:47', '171.212.176.62', 'Mozilla/5.0 (Linux; Android 4.3; R7007 Build/JLS36C; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043610 Safari/537.36 MicroMessenger/6.5.22.1160 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 18:32:03 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 18:32:03', '171.212.176.62', 'Mozilla/5.0 (Linux; Android 4.3; R7007 Build/JLS36C; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043610 Safari/537.36 MicroMessenger/6.5.22.1160 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 18:33:20 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 18:33:20', '171.212.176.62', 'Mozilla/5.0 (Linux; Android 4.3; R7007 Build/JLS36C; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043610 Safari/537.36 MicroMessenger/6.5.22.1160 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 18:42:44 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 18:42:44', '171.212.176.62', 'Mozilla/5.0 (Linux; Android 7.1.1; OPPO R11 Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043909 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 19:29:25 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 19:29:25', '125.69.45.42', 'Mozilla/5.0 (Linux; Android 4.4.4; OPPO R7 Build/KTU84P; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 19:29:39 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 19:29:39', '125.69.45.42', 'Mozilla/5.0 (Linux; Android 4.4.4; OPPO R7 Build/KTU84P; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-02 19:42:39 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-02 19:42:39', '125.69.45.42', 'Mozilla/5.0 (Linux; Android 4.4.4; Che1-CL10 Build/Che1-CL10) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/33.0.0.0 Mobile Safari/537.36 MicroMessenger/6.5.22.1160 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 01:16:54 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 01:16:55', '140.205.205.25', 'Go-http-client/1.1', 'http://ftotp.iotor.site:443:443/index.php?')
2018-03-03 08:42:56 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 08:42:56', '221.237.5.220', 'Mozilla/5.0 (Linux; Android 6.0.1; vivo Y66 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043630 Safari/537.36 V1_AND_SQ_7.5.0_794_YYB_D PA QQ/7.5.0.3430 NetType/WIFI WebP/0.3.0 Pixel/720', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 08:42:58 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 08:42:58', '61.151.178.175', 'Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H143 MicroMessenger/6.2.4 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 08:43:57 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 08:43:57', '101.226.33.220', 'Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; MX4 Pro Build/KTU84P) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 08:46:34 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 08:46:34', '221.237.125.246', 'Mozilla/5.0 (Linux; Android 6.0.1; Hisense F22 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.1200(0x26060031) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 08:58:01 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 08:58:01', '221.237.47.246', 'Mozilla/5.0 (iPhone; CPU iPhone OS 11_1_1 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Mobile/15B150 MicroMessenger/6.6.3 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:07:40 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:07:40', '221.237.5.220', 'Mozilla/5.0 (Linux; Android 6.0.1; vivo Y66 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043808 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060336) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:19:07 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:19:07', '139.207.62.1', 'Mozilla/5.0 (Linux; Android 7.0; MI 5 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/4G Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:19:20 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:19:20', '120.92.11.159', 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36Connect Us: webauth@cmcm.com', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:22:27 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:22:27', '222.209.134.226', 'Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Mobile/14A456 MicroMessenger/6.6.3 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:23:44 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:23:44', '171.221.111.88', 'Mozilla/5.0 (Linux; Android 7.1.1; OD105 Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.1.1220(0x26060135) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:26:11 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:26:11', '171.209.162.227', 'Mozilla/5.0 (Linux; Android 8.0; HWI-AL00 Build/HUAWEIHWI-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.1.1220(0x26060135) NetType/4G Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:27:23 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:27:23', '110.184.206.40', 'Mozilla/5.0 (Linux; Android 6.0.1; Hisense F22 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.5.22.1160 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:28:07 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:28:07', '222.209.134.226', 'Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Mobile/14A456 MicroMessenger/6.6.3 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:41:28 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:41:28', '125.70.207.151', 'Mozilla/5.0 (Linux; Android 7.0; ZTE BA603 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 09:53:25 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 09:53:25', '118.113.57.191', 'Mozilla/5.0 (Linux; Android 5.1.1; SCL-AL00 Build/HonorSCL-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043622 Safari/537.36 MicroMessenger/6.5.16.1120 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 10:06:57 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 10:06:57', '222.209.60.151', 'Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13G36 MicroMessenger/6.6.5 NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 10:11:00 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 10:11:00', '139.207.122.160', 'Mozilla/5.0 (Linux; Android 7.0; SM-C7010 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/4G Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 10:14:41 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 10:14:41', '221.237.6.197', 'Mozilla/5.0 (Linux; Android 7.0; BLN-AL20 Build/HONORBLN-AL20; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
2018-03-03 10:15:11 TRUE: insert into otprecord (view_time, user_ip, user_agent, view_url) values ('2018-03-03 10:15:11', '222.209.248.161', 'Mozilla/5.0 (Linux; Android 5.1; OPPO A37m Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/043906 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN', 'http://ftotp.iotor.site:443/index.php?')
